,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
373,BMW Seria 3 320d xDrive DPF,7590,BMW,Seria 3,2010,213 000 km,Diesel,177 CP,1 995 cm3,4x4 (automat),Euro 5,Manuala,Sedan,Germania,,Da
374,BMW X5 xDrive40e iPerformance,38800,BMW,X5,2019,87 000 km,Hibrid,245 CP,1 997 cm3,,,Automata,SUV,,,
375,Hyundai I30 1.4 MPi Classic,7990,Hyundai,I30,2013,196 000 km,Benzina,100 CP,1 396 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
376,Opel Insignia,13000,Opel,Insignia,2016,88 600 km,Diesel,170 CP,1 956 cm3,Fata,Euro 6,Automata,Sedan,Romania,,Da
377,BMW Seria 3,31300,BMW,Seria 3,2021,46 000 km,Diesel,136 CP,1 995 cm3,,,Automata,Sedan,Belgia,,
378,Kia Sportage 1.7 CRDI 2WD ISG Dream-Team Edition,14520,Kia,Sportage,2016,194 000 km,Diesel,115 CP,1 685 cm3,Fata,Euro 6,Manuala,SUV,,,
379,Mercedes-Benz GL 350 CDI 4-Matic Aut,11499,Mercedes-Benz,GL,2006,215 000 km,Diesel,224 CP,2 987 cm3,4x4 (manual),,Automata,SUV,,,
380,Ford Kuga,16299,Ford,Kuga,2015,140 000 km,Diesel,150 CP,1 997 cm3,,,Automata,SUV,,,
381,Opel Adam 1.4 Turbo ECOTEC Start/Stop,15999,Opel,Adam,2019,20 000 km,Benzina,150 CP,1 364 cm3,Fata,Euro 6,Manuala,Masina de oras,Germania,,Da
382,BMW Seria 5 530i xDrive AT,37480,BMW,Seria 5,2018,80 000 km,Benzina,252 CP,1 998 cm3,4x4 (automat),Euro 6d-Temp,Automata,Sedan,,,
383,Audi Q5,25350,Audi,Q5,2018,151 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
384,BMW Seria 3 320d,3650,BMW,Seria 3,2007,274 000 km,Diesel,163 CP,1 995 cm3,Spate,,Manuala,Combi,,,
385,Seat Ibiza 1.2 TDI CR Ecomotive Style,4500,Seat,Ibiza,2011,172 606 km,Diesel,75 CP,1 199 cm3,Fata,Euro 5,Manuala,Combi,Olanda,,
386,BMW Seria 2 216d Gran Tourer Aut. Luxury Line,12950,BMW,Seria 2,2019,247 000 km,Diesel,116 CP,1 496 cm3,Fata,Euro 6,Automata,Monovolum,Franta,Da,Da
387,Mercedes-Benz GLE 250 d 4MATIC,26950,Mercedes-Benz,GLE,2017,197 000 km,Diesel,204 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Franta,,Da
388,Citroën C1,6990,Citroën,C1,2013,160 000 km,Benzina,68 CP,998 cm3,Fata,Euro 5,Automata,Masina de oras,Germania,,Da
389,Dacia Duster 1.6 16V 105 4x4 Laureate,8990,Dacia,Duster,2012,180 000 km,Benzina,105 CP,1 598 cm3,4x4 (manual),Euro 5,Manuala,SUV,Germania,Da,Da
390,Audi Q3 2.0 TDI quattro S tronic design,17950,Audi,Q3,2016,234 000 km,Diesel,184 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
391,Volkswagen Passat 1.5 TSI ACT DSG Highline,24499,Volkswagen,Passat,2020,45 917 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,
392,Volkswagen Passat 1.5 TSI ACT DSG Highline,28899,Volkswagen,Passat,2021,26 154 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,
393,Volkswagen Passat 1.5 TSI ACT DSG Highline,28500,Volkswagen,Passat,2021,29 991 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,
394,BMW Seria 5 530d Gran Turismo,8990,BMW,Seria 5,2011,218 000 km,Diesel,245 CP,2 993 cm3,Spate,,Automata,Sedan,,,
395,Volkswagen Passat 1.5 TSI ACT DSG Highline,27688,Volkswagen,Passat,2021,21 294 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,
396,Honda Jazz 1.4 MT LS,4290,Honda,Jazz,2010,158 000 km,Benzina,100 CP,1 339 cm3,Fata,,Manuala,Masina de oras,,,
397,Audi A8 2.8 FSI e,10500,Audi,A8,2009,260 000 km,Benzina,210 CP,2 773 cm3,Fata,,Automata,Sedan,Germania,,Da
398,Skoda Karoq 2.0 TDI 4X4 Sportline,21900,Skoda,Karoq,2019,93 400 km,Diesel,149 CP,1 968 cm3,4x4 (automat),,Manuala,SUV,,,
399,Ford Focus Turnier 2.0 TDCi DPF Titanium,5999,Ford,Focus,2012,248 100 km,Diesel,140 CP,1 998 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,
400,Opel Combo 1.6 CDTI L2H1 CV Combi Sarcina utila marita,11200,Opel,Combo,2018,31 000 km,Diesel,120 CP,1 598 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,Da
401,Audi A6,38673,Audi,A6,2019,97 043 km,Benzina,245 CP,1 984 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
402,Dacia Lodgy 1.6 MPI 85 Prestige,7699,Dacia,Lodgy,2015,170 730 km,Benzina + GPL,83 CP,1 598 cm3,Fata,Euro 5,Manuala,Monovolum,Franta,Da,Da
403,Toyota Avensis,4200,Toyota,Avensis,2008,192 000 km,Diesel,126 CP,1 998 cm3,,,Manuala,Sedan,,,
404,Audi Q8 50 TDI quattro tiptronic competition plus,78500,Audi,Q8,2019,61 000 km,Diesel,286 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
405,Volkswagen Golf,4999,Volkswagen,Golf,2011,267 538 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,Da
406,Toyota Avensis,4200,Toyota,Avensis,2008,192 000 km,Diesel,126 CP,1 998 cm3,,,Manuala,Sedan,,,
407,Audi Q7 3.0 TFSI Quattro Tiptronic,46499,Audi,Q7,2017,28 090 km,Benzina,333 CP,2 995 cm3,,,Automata,SUV,,,
408,Jaguar E-Pace,21799,Jaguar,E-Pace,2018,177 500 km,Diesel,149 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Luxemburg,,Da
409,Volkswagen Touareg 3.0 V6 TDI SCR Blue Motion DPF Automatik,31600,Volkswagen,Touareg,2016,116 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
410,Volvo XC 60,15500,Volvo,XC 60,2015,209 000 km,Diesel,163 CP,1 984 cm3,Fata,Euro 6,Automata,SUV,,,
411,Nissan Juke 1.5L dCI Start/Stop,5990,Nissan,Juke,2011,289 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,SUV,Danemarca,,Da
412,BMW X3 xDrive20d Aut. xLine,29990,BMW,X3,2018,125 600 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6d,Automata,SUV,,,
413,Nissan Qashqai 1.6 DCI Start/Stop 360,10990,Nissan,Qashqai,2014,201 232 km,Diesel,130 CP,1 598 cm3,Fata,,Manuala,SUV,Belgia,Da,Da
414,Volkswagen Sharan 1.4 TSI Blue Motion Style,9750,Volkswagen,Sharan,2011,203 612 km,Benzina,150 CP,1 390 cm3,Fata,Euro 5,Manuala,Monovolum,,Da,Da
415,Seat Leon 1.6 TDI Reference,7390,Seat,Leon,2013,250 099 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Germania,Da,Da
416,Renault Clio,6990,Renault,Clio,2017,107 000 km,Benzina,120 CP,1 197 cm3,Fata,Euro 6,Manuala,Masina de oras,,Da,
417,Volkswagen Passat Variant 2.0 Blue TDI DPF Sportline,4750,Volkswagen,Passat,2009,286 000 km,Diesel,143 CP,1 968 cm3,Fata,,Manuala,Combi,,,
418,Porsche Cayenne S Hybrid V6 3.0L Aut.,39500,Porsche,Cayenne,2016,110 000 km,Hibrid,380 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
419,Ford Mondeo 2.0 TDCi Aut.,4499,Ford,Mondeo,2007,328 000 km,Diesel,130 CP,1 997 cm3,Fata,Euro 4,Automata,Combi,Finlanda,Da,Da
420,Hyundai ix35 2.0 CRDI 4WD Automatik Luxury,12990,Hyundai,ix35,2015,147 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
421,Skoda Octavia Combi 2.0 TDI RS DSG,6890,Skoda,Octavia,2010,245 000 km,Diesel,170 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,Da
422,BMW Seria 3 320d xDrive AT Advantage,18899,BMW,Seria 3,2018,174 900 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,
423,Ford Fiesta 1.4 TDCi Comfort,2290,Ford,Fiesta,2008,183 000 km,Diesel,68 CP,1 399 cm3,Fata,,Manuala,Masina de oras,,,
424,Toyota Corolla,20448,Toyota,Corolla,2021,23 313 km,Hibrid,122 CP,1 798 cm3,Fata,,Automata,Sedan,,,Da
425,BMW Seria 3 320d xDrive AT Advantage,19399,BMW,Seria 3,2019,155 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,,
426,Mercedes-Benz E 220 d 9G-TRONIC Avantgarde,39989,Mercedes-Benz,E,2021,69 000 km,Diesel,194 CP,1 950 cm3,Spate,Euro 6,Automata,Sedan,Germania,,Da
427,Volkswagen Tiguan 2.0 TDI DPF 4Motion Trend&Fun,7690,Volkswagen,Tiguan,2008,202 000 km,Diesel,140 CP,1 968 cm3,4x4 (manual),Euro 4,Manuala,SUV,Austria,Da,
428,Land Rover Discovery Sport 2.0 D165 MHEV Urban Edition,32500,Land Rover,Discovery Sport,2021,88 000 km,Diesel,163 CP,1 999 cm3,4x4 (automat),,Automata,SUV,Germania,Da,Da
429,Toyota Yaris,8700,Toyota,Yaris,2014,179 000 km,Hibrid,75 CP,1 497 cm3,Fata,Euro 5,Automata,Masina de oras,,Da,Da
430,Chevrolet Captiva,4700,Chevrolet,Captiva,2007,250 000 km,Diesel,150 CP,1 991 cm3,,,Manuala,SUV,,,
431,Maybach S-560,95000,Maybach,S-560,2018,15 000 km,Benzina,469 CP,3 998 cm3,,Euro 6,Automata,Sedan,,Da,Da
432,BMW Seria 7 730Ld Aut.,13000,BMW,Seria 7,2011,180 000 km,Diesel,245 CP,2 993 cm3,,,Automata,Sedan,,,
433,Volkswagen Sharan,4690,Volkswagen,Sharan,2008,280 000 km,Diesel,130 CP,1 896 cm3,,,Manuala,Monovolum,,,
434,Dacia Logan 1.5 Blue dCi Prestige,9790,Dacia,Logan,2019,59 000 km,Diesel,95 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
435,Toyota Corolla Verso,4000,Toyota,Corolla Verso,2008,210 000 km,Diesel,136 CP,2 231 cm3,Fata,,Manuala,Monovolum,Germania,Da,Da
436,Opel Combo 1.6 CDTI L1H1 Easytronic,7500,Opel,Combo,2016,166 591 km,Diesel,90 CP,1 598 cm3,,,Automata,Masina de oras,,,
437,Mercedes-Benz S 350 BlueTEC 7G-TRONIC Edition 1,39000,Mercedes-Benz,S,2015,100 000 km,Diesel,258 CP,2 987 cm3,,Euro 6,Automata,Sedan,Germania,Da,Da
438,Volkswagen Sharan,2450,Volkswagen,Sharan,2005,245 144 km,Diesel,130 CP,1 896 cm3,Fata,Euro 4,Manuala,Monovolum,,,
439,Toyota Land Cruiser 2.8l D-4D 204 CP A/T 7 locuri Luxury AVS,79989,Toyota,Land Cruiser,2023,10 km,Diesel,204 CP,2 755 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
440,Audi A4 1.4 TFSI S tronic,19899,Audi,A4,2018,141 900 km,Benzina,150 CP,1 395 cm3,Fata,Euro 6,Automata,Sedan,Belgia,Da,
441,Volvo C30 2.0D,3300,Volvo,C30,2007,213 109 km,Diesel,136 CP,1 997 cm3,Fata,Euro 4,Manuala,Masina mica,Germania,,Da
442,BMW Seria 5 520d Sport-Aut. BluePerformance,15750,BMW,Seria 5,2014,320 000 km,Diesel,184 CP,1 995 cm3,,,Automata,Sedan,,,
443,Mercedes-Benz EQA 250,52389,Mercedes-Benz,EQA,2023,,Electric,190 CP,,Fata,Euro 6d-Temp,Automata,SUV,,,Da
444,Ford Focus,3900,Ford,Focus,2011,272 000 km,Diesel,110 CP,1 560 cm3,,,Manuala,Combi,,,
445,Volkswagen Passat Variant 1.6 TDI DPF BlueMotion Technology Comfortline,4300,Volkswagen,Passat,2010,245 000 km,Diesel,105 CP,1 598 cm3,,,Manuala,Combi,,,
446,Dacia Pick-up,2850,Dacia,Pick-up,2008,124 255 km,Benzina,87 CP,1 598 cm3,Fata,Euro 4,Manuala,Monovolum,Romania,,Da
447,Fiat Linea 1.4 8V Active,2499,Fiat,Linea,2010,121 000 km,Benzina,77 CP,1 368 cm3,Fata,Euro 4,Manuala,Sedan,Romania,Da,Da
448,BMW X3,13999,BMW,X3,2011,216 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
449,BMW Seria 3 318d DPF Touring Aut. Edition Sport,11350,BMW,Seria 3,2013,250 000 km,Diesel,143 CP,1 995 cm3,Spate,,Automata,Combi,,,Da
450,Land Rover Range Rover Sport 3.0 TDV6 HSE Aut,10900,Land Rover,Range Rover Sport,2011,236 208 km,Diesel,245 CP,2 993 cm3,,,Automata,SUV,,,
451,Audi A4 Avant 2.0 TDI Multitronic,11200,Audi,A4,2015,243 000 km,Diesel,143 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,,
452,Renault Clio V Blue dCi Life,9499,Renault,Clio,2020,160 000 km,Diesel,85 CP,1 461 cm3,,,Manuala,Masina de oras,,,
453,Renault Clio Grandtour Energy dCi 90 Start & Stop Intens,6000,Renault,Clio,2015,105 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Masina de oras,Germania,,Da
454,Skoda RAPID,5999,Skoda,RAPID,2014,323 000 km,Diesel,90 CP,1 598 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,
455,Land Rover Discovery Sport 2.0 D165 MHEV SE,51765,Land Rover,Discovery Sport,2023,11 000 km,Diesel,163 CP,1 999 cm3,4x4 (automat),,Automata,SUV,,,Da
456,Mercedes-Benz CLA 180 d,16200,Mercedes-Benz,CLA,2016,146 000 km,Diesel,109 CP,1 461 cm3,Fata,,Manuala,Coupe,,,
457,Renault Clio Bicorp 1.2 Confort Expression,2200,Renault,Clio,2007,140 000 km,Benzina,75 CP,1 149 cm3,Fata,,Manuala,Masina mica,,,
458,BMW Z4 sDrive20i Aut.,22500,BMW,Z4,2016,68 500 km,Benzina,184 CP,1 997 cm3,,,Automata,Cabrio,,,
459,Fiat 500 1.2 8V Pop,4950,Fiat,500,2011,178 000 km,Benzina,69 CP,1 242 cm3,Fata,,Manuala,Masina de oras,,,
460,Ford Focus,6999,Ford,Focus,2012,171 000 km,Benzina,125 CP,1 596 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
461,Honda HR-V 1.5 e:HEV 4x2 E-CVT Advance,33000,Honda,HR-V,2022,18 000 km,Hibrid,107 CP,1 498 cm3,Fata,Euro 6d-Temp,Automata,Masina de oras,,,
462,Volkswagen Passat Alltrack,9999,Volkswagen,Passat Alltrack,2015,334 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,Combi,Suedia,Da,Da
463,Mitsubishi ASX 1.8 DI-D 4WD Invite,7999,Mitsubishi,ASX,2011,311 000 km,Diesel,150 CP,1 798 cm3,4x4 (manual),Euro 5,Manuala,SUV,Suedia,Da,Da
464,Peugeot 1007 1.4 E Trendy,1900,Peugeot,1007,2006,235 000 km,Benzina,75 CP,1 360 cm3,Fata,,Manuala,Compacta,,Da,Da
465,Peugeot 1007 1.4 E Trendy,1900,Peugeot,1007,2006,235 000 km,Benzina,75 CP,1 360 cm3,Fata,,Manuala,Compacta,,Da,Da
466,BMW Seria 3 318d Touring,3100,BMW,Seria 3,2006,430 000 km,Diesel,122 CP,1 995 cm3,,,Manuala,Sedan,,,
467,Audi A4 1.9 TDI Avant,1900,Audi,A4,2006,305 000 km,Diesel,115 CP,1 896 cm3,,,Manuala,Combi,,,
468,Toyota Land Cruiser,58905,Toyota,Land Cruiser,2022,25 000 km,Diesel,204 CP,2 755 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
469,Volkswagen Touareg 3.0 V6 TDI Blue Motion DPF Automatik Exclusive,16000,Volkswagen,Touareg,2012,296 000 km,Diesel,245 CP,2 967 cm3,,,Automata,SUV,,,
470,Volkswagen Golf 2.0 TDI Comfortline 4Motion,6350,Volkswagen,Golf,2011,253 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),,Manuala,Sedan,,,
471,Volkswagen Jetta 1.6 Comfortline,3250,Volkswagen,Jetta,2006,207 000 km,Benzina,102 CP,1 595 cm3,,,Manuala,Sedan,,,
472,BMW X4 xDrive20d Aut. M Sport X,48600,BMW,X4,2020,78 000 km,Diesel,190 CP,1 995 cm3,,,Automata,SUV,,,
473,BMW X5 xDrive30d,10999,BMW,X5,2009,239 425 km,Diesel,235 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,Da,Da
474,Kia Sportage 1.6 T-GDI 7DCT 4x4 GT Line,21500,Kia,Sportage,2017,107 700 km,Benzina,177 CP,1 591 cm3,4x4 (automat),,Automata,SUV,,,
475,Nissan Qashqai 1.6 DCi Xtronic TEKNA,12850,Nissan,Qashqai,2015,212 708 km,Diesel,130 CP,1 598 cm3,,Euro 5b,Automata,SUV,,Da,Da
476,Ford Focus Turnier 1.6 TDCi Style,2200,Ford,Focus,2010,283 000 km,Diesel,90 CP,1 560 cm3,,,Manuala,Combi,,,
477,Kia Sportage 1.7 CRDI 2WD Spirit,8999,Kia,Sportage,2013,210 000 km,Diesel,115 CP,1 685 cm3,Fata,Euro 5,Manuala,SUV,,,
478,BMW Seria 5 520d xDrive Touring Aut. M Sport Edition,22000,BMW,Seria 5,2017,263 000 km,Diesel,190 CP,1 995 cm3,,,Automata,Combi,,,
479,Jaguar XF 3.0D S Portofolio Aut,8500,Jaguar,XF,2010,281 000 km,Diesel,275 CP,2 993 cm3,Spate,Euro 4,Automata,Sedan,,Da,Da
480,Skoda RAPID 1.4 TDI (Green tec) Ambition,10989,Skoda,RAPID,2018,53 000 km,Diesel,90 CP,1 400 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
481,Audi A5,33000,Audi,A5,2019,49 000 km,Diesel,190 CP,1 968 cm3,,,Automata,Sedan,,,
482,Renault Megane 1.5 dCi Eco2 Expression,7700,Renault,Megane,2015,236 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 5,Manuala,Combi,Olanda,Da,Da
483,Audi A4 Allroad 2.0 TDI clean Quattro Stronic,24395,Audi,A4 Allroad,2017,91 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,Romania,Da,Da
484,Audi A4 Avant 2.0 40 TDI quattro S tronic S Line,24990,Audi,A4,2019,119 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,Romania,Da,Da
485,Opel Corsa,2300,Opel,Corsa,2009,230 000 km,Benzina,80 CP,1 229 cm3,,,Manuala,Masina de oras,,,
486,Rolls-Royce Wraith Standard,159900,Rolls-Royce,Wraith,2015,119 500 km,Benzina,632 CP,6 592 cm3,,,Automata,Coupe,,,
487,Audi Q5 2.0 TDI Quattro S-Tronic,13150,Audi,Q5,2011,182 766 km,Diesel,170 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
488,Seat Leon 1.6 TDI Copa,8490,Seat,Leon,2013,192 370 km,Diesel,105 CP,1 598 cm3,Fata,,Manuala,Compacta,,,
489,BMW X6 xDrive30d xLine,79000,BMW,X6,2020,79 000 km,Diesel,265 CP,2 993 cm3,,,Automata,SUV,,,
490,Audi A4 2.0 TDI ultra S tronic Sport,20000,Audi,A4,2017,200 000 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Sedan,Germania,,
491,BMW Seria 7 740d xDrive,19500,BMW,Seria 7,2013,150 000 km,Diesel,313 CP,2 993 cm3,4x4 (automat),,Automata,Sedan,,,
492,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Innovation,9990,Opel,Astra,2018,174 740 km,Diesel,136 CP,1 598 cm3,,,Automata,Combi,,,
493,BMW Seria 3,8800,BMW,Seria 3,2008,155 000 km,Benzina,170 CP,1 995 cm3,Spate,Euro 4,Automata,Cabrio,,,
494,Porsche Cayenne 3.6 L,65000,Porsche,Cayenne,2018,115 000 km,Benzina,300 CP,3 598 cm3,4x4 (automat),,Automata,SUV,,,
495,Toyota Corolla 2.0 HSD Exclusive,23900,Toyota,Corolla,2019,80 000 km,Hibrid,152 CP,1 987 cm3,Fata,Euro 6d,Automata,Combi,,,Da
496,Mercedes-Benz AMG GT-S Coupe Speedshift 7G-DCT,97700,Mercedes-Benz,AMG GT-S,2018,57 000 km,Benzina,522 CP,3 982 cm3,,,Automata,Coupe,,,
497,Audi A4 2.0 TDI,9600,Audi,A4,2012,262 000 km,Diesel,120 CP,1 968 cm3,,,Manuala,Sedan,,,
498,Mercedes-Benz E 220 d 4Matic 9G-TRONIC Avantgarde,28500,Mercedes-Benz,E,2018,203 000 km,Diesel,194 CP,1 950 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,Da
499,Mercedes-Benz ML,6250,Mercedes-Benz,ML,2006,300 000 km,Diesel,211 CP,2 987 cm3,,,Automata,Sedan,,,
500,Volkswagen Passat Variant 2.0 TDI DSG Comfortline,13950,Volkswagen,Passat,2018,169 800 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Combi,Germania,,
501,BMW Seria 4 420d Gran Coupe Sport-Aut. Advantage,14990,BMW,Seria 4,2016,277 631 km,Diesel,190 CP,1 995 cm3,,Euro 6b,Automata,Sedan,Olanda,Da,Da
502,Fiat 500,3800,Fiat,500,2008,124 250 km,Benzina,69 CP,1 242 cm3,,,Manuala,Masina mica,,,
503,Volkswagen Golf 2.0 TDI Highline,12990,Volkswagen,Golf,2020,189 900 km,Diesel,150 CP,1 968 cm3,,Euro 6,Manuala,Combi,Germania,Da,Da
504,BMW Seria 3,6490,BMW,Seria 3,2009,200 000 km,Benzina,143 CP,1 995 cm3,Spate,Euro 5,Manuala,Sedan,Germania,,Da
505,Volkswagen Transporter,13078,Volkswagen,Transporter,2012,299 000 km,Diesel,102 CP,1 968 cm3,Fata,Euro 5,Manuala,Monovolum,,Da,Da
506,Volkswagen Passat CC 1.4 TSI BlueMotion Technology DSG,12300,Volkswagen,Passat CC,2016,208 000 km,Benzina,150 CP,1 395 cm3,,,Automata,Sedan,,,
507,Volkswagen Tiguan 2.0 TSI 4Motion DSG Sport&Style,7950,Volkswagen,Tiguan,2010,211 000 km,Benzina,200 CP,1 984 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
508,Opel Zafira,11000,Opel,Zafira,2016,222 971 km,Diesel,170 CP,1 956 cm3,,,Automata,Monovolum,,,
509,Mercedes-Benz GL 350 BlueTEC 4Matic 7G-TRONIC,39900,Mercedes-Benz,GL,2015,171 000 km,Diesel,258 CP,2 987 cm3,,,Automata,SUV,,,Da
510,Ford Ranger Pick-Up 4x4 Cabina Dubla XL,12499,Ford,Ranger,2012,261 000 km,Diesel,150 CP,2 198 cm3,4x4 (manual),Euro 5,Manuala,SUV,Romania,Da,Da
511,Audi A6,17900,Audi,A6,2017,260 235 km,Diesel,150 CP,1 968 cm3,,,Automata,Sedan,,,
512,Hyundai ix35 2.0 CRDI High 4WD GLS Aut. Style HEAT+,8990,Hyundai,ix35,2010,208 202 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,,,Da
513,Opel Corsa 1.2 TWINPORT ECOTEC,5990,Opel,Corsa,2015,149 000 km,Benzina,70 CP,1 229 cm3,Fata,,Manuala,Masina de oras,Romania,,Da
514,Citroën C4 Grand Picasso 1.6 e-Hdi Seduction,5590,Citroën,C4 Grand Picasso,2013,195 000 km,Diesel,110 CP,1 560 cm3,,,Automata,Monovolum,,,
515,Ford Focus 1.6 16V Style+,2090,Ford,Focus,2005,179 200 km,Benzina,100 CP,1 596 cm3,Fata,Euro 4,Manuala,Compacta,Germania,,Da
516,Skoda Yeti,8300,Skoda,Yeti,2012,105 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Manuala,SUV,Germania,Da,Da
517,BMW Seria 3 318d,6900,BMW,Seria 3,2008,197 000 km,Diesel,143 CP,1 995 cm3,Spate,,Manuala,Sedan,Germania,Da,Da
518,Audi A8,16900,Audi,A8,2013,224 000 km,Diesel,250 CP,2 967 cm3,Fata,Euro 5,Automata,Sedan,Belgia,,
519,BMW X5 xDrive40d,16500,BMW,X5,2013,331 737 km,Diesel,306 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
520,Mercedes-Benz GLA 200 7G-DCT Progressive,38300,Mercedes-Benz,GLA,2020,39 750 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6d,Automata,SUV,Germania,,
521,BMW X5,60500,BMW,X5,2019,149 992 km,Diesel,340 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
522,BMW iX xDrive50,105017,BMW,iX,2022,11 900 km,Electric,523 CP,,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
523,Porsche 911,93000,Porsche,911,2018,62 000 km,Benzina,370 CP,2 981 cm3,Spate,Euro 6,Automata,Coupe,Germania,,Da
524,Audi A4 1.9 TDI Avant,2790,Audi,A4,2004,264 000 km,Diesel,100 CP,1 896 cm3,Fata,,Manuala,Sedan,Germania,,
525,Hyundai Elantra 1.6 MPi Highway+,7500,Hyundai,Elantra,2012,188 190 km,Benzina,132 CP,1 591 cm3,Fata,Euro 5,Manuala,Sedan,Romania,,
526,Skoda Yeti 2.0 TDI DSG 4x4 Edition,5900,Skoda,Yeti,2010,413 000 km,Diesel,140 CP,1 968 cm3,,,Automata,SUV,,,
527,Seat Leon 1.6 TDI Style,4990,Seat,Leon,2011,237 000 km,Diesel,105 CP,1 598 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,,Da
528,Hyundai ix35 2.0 CRDI 4WD Automatik Luxury,13200,Hyundai,ix35,2014,155 000 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Belgia,Da,Da
529,BMW Seria 3 330i AT M Sport,40700,BMW,Seria 3,2021,33 000 km,Benzina,258 CP,1 998 cm3,Spate,Euro 6,Automata,Sedan,Romania,Da,Da
530,Volkswagen Passat Variant 2.0 TDI BlueMotion Technology DPF Highline,6300,Volkswagen,Passat,2010,248 578 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Combi,,,
531,Ford Kuga 2.0 TDCi Powershift 4WD Titanium,15300,Ford,Kuga,2017,210 000 km,Diesel,180 CP,1 997 cm3,4x4 (automat),,Automata,SUV,,,
532,BMW Seria 3,39750,BMW,Seria 3,2020,47 328 km,Benzina,258 CP,1 998 cm3,4x4 (automat),Euro 6d,Automata,Sedan,Romania,,Da
533,Ford Puma,26656,Ford,Puma,2022,5 000 km,Benzina,155 CP,999 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
534,Hyundai IONIQ Hybrid 1.6 GDI Style,16898,Hyundai,IONIQ,2019,100 000 km,Hibrid,105 CP,1 580 cm3,,,Automata,Compacta,,,
