,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
341,Dacia Dokker,6699,Dacia,Dokker,2015,233 900 km,Benzina,116 CP,1 197 cm3,Fata,Euro 5,Manuala,Monovolum,Germania,Da,Da
342,BMW X5 xDrive30d M Sport Edition,13499,BMW,X5,2012,267 000 km,Diesel,245 CP,2 993 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
343,Renault Kadjar 1.5 DCI Zen,12999,Renault,Kadjar,2016,176 000 km,Diesel,110 CP,1 461 cm3,Fata,Euro 6,Manuala,SUV,,Da,Da
344,Volvo V40 Cross Country D2 Powershift Summum,9999,Volvo,V40,2014,262 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Automata,Compacta,,,Da
345,Mitsubishi Outlander 2.0 4WD Plug-In Hybrid Top,12999,Mitsubishi,Outlander,2014,246 000 km,Hibrid,121 CP,1 998 cm3,4x4 (manual),Euro 5,Automata,SUV,,,Da
346,Skoda Octavia,17500,Skoda,Octavia,2019,129 514 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
347,Renault Captur (ENERGY) dCi 90 INTENS,8790,Renault,Captur,2014,225 069 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,SUV,,,Da
348,Volkswagen Passat Variant 2.0 TDI DSG Comfortline,16700,Volkswagen,Passat,2019,181 223 km,Diesel,150 CP,1 968 cm3,Fata,,Automata,Combi,,,
349,Volkswagen Tiguan 2.0 TDI SCR DSG 4Motion Life,26950,Volkswagen,Tiguan,2021,91 494 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
350,Volkswagen Passat 2.0 TDI DSG R Executive,22189,Volkswagen,Passat,2018,90 268 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
351,Ford EcoSport 1.5 EcoBlue Trend,13289,Ford,EcoSport,2018,88 294 km,Diesel,100 CP,1 499 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
352,Mazda CX-5 SKYACTIV-D 175 Drive AWD Sports-Line,11590,Mazda,CX-5,2015,216 000 km,Diesel,175 CP,2 191 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
353,Mercedes-Benz GLA 220 CDI 4Matic 7G-DCT AMG Line,18499,Mercedes-Benz,GLA,2014,192 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
354,Skoda Octavia Combi 1.4 TSI Business DSG,6900,Skoda,Octavia,2009,126 000 km,Benzina,122 CP,1 390 cm3,Fata,Euro 5,Automata,Combi,Germania,Da,
355,BMW M7 M760Li xDrive,60000,BMW,M7,2017,125 300 km,Benzina,610 CP,6 592 cm3,4x4 (automat),,Automata,Sedan,,,
356,Opel Grandland X 1.6 DStart/Stop Automatik Business INNOVATION,14990,Opel,Grandland X,2018,214 000 km,Diesel,120 CP,1 560 cm3,Fata,Euro 6,Automata,SUV,Franta,,
357,Volkswagen ARTEON,27300,Volkswagen,ARTEON,2018,147 982 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
358,BMW iX xDrive40,75000,BMW,iX,2022,3 000 km,Electric,326 CP,,4x4 (automat),,Automata,SUV,Germania,Da,Da
359,Ford Fiesta,5499,Ford,Fiesta,2013,186 000 km,Diesel,75 CP,1 498 cm3,,Euro 5,Manuala,Masina de oras,,Da,Da
360,Ford Focus 1.0 EcoBoost Trend,9390,Ford,Focus,2018,57 171 km,Benzina,100 CP,999 cm3,Fata,Euro 6,Manuala,Compacta,Romania,Da,Da
361,Seat Leon,3999,Seat,Leon,2009,147 000 km,Benzina,85 CP,1 390 cm3,,Euro 4,Manuala,Compacta,,Da,Da
362,Mitsubishi L200 Double Cab 2.4 DI-D M/T Instyle,23490,Mitsubishi,L200,2019,153 657 km,Diesel,154 CP,2 442 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
363,Renault Clio IV dCi Zen,9190,Renault,Clio,2019,82 081 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,Da,Da
364,BMW Seria 3 318d DPF Touring Aut. Edition Lifestyle,9990,BMW,Seria 3,2014,231 000 km,Diesel,143 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,Da
365,Volkswagen Passat CC,7990,Volkswagen,Passat CC,2010,193 000 km,Benzina,160 CP,1 798 cm3,Fata,Euro 5,Manuala,Sedan,Germania,,Da
366,Volvo V60 D2 ECO Start-Stop Momentum,7999,Volvo,V60,2015,277 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,,,Da
367,Ford Puma,20999,Ford,Puma,2023,,Hibrid,125 CP,999 cm3,,Euro 6,Automata,SUV,,,Da
368,Volkswagen ID.3 58 kWh Pro Performance,25500,Volkswagen,ID.3,2021,24 000 km,Electric,204 CP,,Spate,,Automata,Compacta,Romania,Da,
369,Volkswagen Passat Variant 2.0 TDI DSG 4Motion R Executive,21990,Volkswagen,Passat,2019,98 399 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,Romania,Da,Da
370,Renault Scenic BLUE dCi 120 EDC Deluxe-Paket LIMITED,13982,Renault,Scenic,2019,129 690 km,Diesel,120 CP,1 750 cm3,Fata,Euro 6,Automata,Monovolum,,Da,Da
371,Renault Espace Energy dCi 160 EDC Initiale Paris,18500,Renault,Espace,2017,150 000 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Monovolum,Franta,Da,Da
372,Mercedes-Benz SL AMG 43 AMG SPEEDSHIFT MCT 9G,157711,Mercedes-Benz,SL,2023,7 km,Benzina,381 CP,1 991 cm3,Spate,Euro 6d,Automata,Cabrio,,Da,Da
373,Volkswagen Tiguan 2.0 TDI 4Mot DSG Highline,24990,Volkswagen,Tiguan,2017,109 600 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
374,Volkswagen Passat Variant 2.0 TDI DSG Comfortline,19900,Volkswagen,Passat,2019,119 368 km,Diesel,190 CP,1 968 cm3,Fata,,Automata,Combi,,,
375,Jeep Wrangler Unlimited 2.0 Turbo AT8 Rubicon,89000,Jeep,Wrangler,2021,162 km,Benzina,270 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,Da,Da
376,Toyota C-HR 1.8 HSD 4x2 CVT C-lassy LED,17990,Toyota,C-HR,2018,99 000 km,Hibrid,98 CP,1 798 cm3,Fata,Euro 6,Automata,SUV,,Da,Da
377,Peugeot 2008,10000,Peugeot,2008,2017,120 429 km,Diesel,99 CP,1 560 cm3,Fata,,Manuala,SUV,Romania,,
378,Hyundai ix35 2.0 CRDI 4WD Automatik Premium,13550,Hyundai,ix35,2015,176 506 km,Diesel,184 CP,1 995 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,Da,Da
379,Volvo V40 Cross Country D2 Summum,9499,Volvo,V40,2013,229 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Compacta,,,Da
380,Skoda Octavia 1.6 TDI DSG Style,11499,Skoda,Octavia,2019,261 000 km,Diesel,116 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,,,Da
381,Mitsubishi ASX,8250,Mitsubishi,ASX,2011,159 721 km,Diesel,150 CP,1 798 cm3,,Euro 5,Manuala,SUV,Germania,,Da
382,Audi Q2,32400,Audi,Q2,2021,6 334 km,Diesel,116 CP,1 998 cm3,Fata,,Automata,SUV,,,
383,BMW X1 xDrive20d Aut.,23990,BMW,X1,2019,176 000 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Franta,Da,Da
384,Mercedes-Benz GLE,78421,Mercedes-Benz,GLE,2020,22 007 km,Diesel,272 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
385,BMW Seria 5 520d xDrive AT,27190,BMW,Seria 5,2019,125 211 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
386,Mercedes-Benz GLE,78421,Mercedes-Benz,GLE,2020,22 007 km,Diesel,272 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
387,Mercedes-Benz V,86632,Mercedes-Benz,V,2023,28 km,Diesel,190 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,Monovolum,,,Da
388,Volvo XC 60,24840,Volvo,XC 60,2016,241 000 km,Diesel,220 CP,2 400 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
389,Volvo XC 60 T6 AWD Inscription,42500,Volvo,XC 60,2019,63 583 km,Benzina,310 CP,1 969 cm3,4x4 (automat),,Automata,SUV,,,
390,Volkswagen Passat Variant 2.0 TDI BlueMotion Technology Comfortline,8499,Volkswagen,Passat,2012,239 000 km,Diesel,170 CP,1 968 cm3,Fata,,Manuala,Combi,,,
391,Skoda Kodiaq 2.0 TDI DSG Ambition,24300,Skoda,Kodiaq,2020,164 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
392,Ford Focus 1.0 EcoBoost Connected,13550,Ford,Focus,2021,58 342 km,Benzina,100 CP,999 cm3,Fata,,Manuala,Compacta,,,
393,Kia Sportage,9499,Kia,Sportage,2011,194 000 km,Benzina,135 CP,1 591 cm3,,,Manuala,SUV,,Da,Da
394,Toyota Yaris 1.4 D-4D Comfort,5550,Toyota,Yaris,2014,220 885 km,Diesel,90 CP,1 364 cm3,Fata,Euro 5,Manuala,Masina de oras,Romania,Da,Da
395,Honda Civic Type R 2.0 VTEC Turbo Ultimate Edition,36749,Honda,Civic,2019,49 554 km,Benzina,320 CP,1 996 cm3,Fata,Euro 6,Manuala,Compacta,,,
396,Volkswagen Touareg V6 TDI Style,43900,Volkswagen,Touareg,2020,49 800 km,Diesel,231 CP,2 967 cm3,4x4 (automat),,Automata,SUV,Romania,Da,Da
397,BMW X3 xDrive20d AT Advantage,30989,BMW,X3,2019,77 002 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
398,Audi Q5 40 TDI quattro S tronic edition one,60939,Audi,Q5,2021,36 092 km,Diesel,204 CP,1 968 cm3,,Euro 6,Automata,SUV,,,Da
399,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Adventure,47427,Toyota,RAV4,2022,14 km,Hibrid,178 CP,2 487 cm3,,Euro 6,Automata,SUV,,Da,Da
400,Hyundai Tucson 1.6 T-GDi Plug-in-Hybrid 4WD Trend,44108,Hyundai,Tucson,2021,13 300 km,Hibrid,180 CP,1 598 cm3,,Euro 6,Automata,SUV,,,Da
401,Mercedes-Benz CLA 220 d 7G-DCT,14999,Mercedes-Benz,CLA,2013,245 780 km,Diesel,177 CP,2 143 cm3,Fata,Euro 6,Automata,Sedan,Germania,,Da
402,Citroën C4 Aircross,8250,Citroën,C4 Aircross,2012,197 851 km,Diesel,150 CP,1 798 cm3,,Euro 5,Manuala,SUV,,,Da
403,Hyundai Tucson,16300,Hyundai,Tucson,2016,156 324 km,Diesel,136 CP,1 995 cm3,,Euro 6,Automata,SUV,,,
404,Peugeot 5008,7950,Peugeot,5008,2016,167 000 km,Diesel,120 CP,1 560 cm3,,Euro 6,Automata,SUV,,,
405,Skoda Octavia Combi 1.4 TSI Ambition,9499,Skoda,Octavia,2015,145 000 km,Benzina,150 CP,1 395 cm3,Fata,Euro 6,Manuala,Combi,Germania,,Da
406,Volkswagen Tiguan 2.0 TDI SCR (BlueMotion Technology) DSG Highline,19990,Volkswagen,Tiguan,2018,202 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Germania,Da,Da
407,Audi A4,6999,Audi,A4,2008,195 743 km,Benzina,160 CP,1 798 cm3,Fata,Euro 4,Manuala,Sedan,,,
408,Mercedes-Benz C 200 Coupe 4Matic 9G-TRONIC,30989,Mercedes-Benz,C,2018,115 696 km,Benzina,184 CP,1 991 cm3,4x4 (automat),Euro 6,Automata,Coupe,,,Da
409,Mercedes-Benz SL AMG 55 4MATIC+,198016,Mercedes-Benz,SL,2023,5 km,Benzina,476 CP,3 982 cm3,4x4 (automat),Euro 6,Automata,Cabrio,Germania,,
410,Skoda Fabia 1.2 TSI Joy,9499,Skoda,Fabia,2017,118 000 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Compacta,Germania,Da,Da
411,BMW Seria 5 520d xDrive AT,33915,BMW,Seria 5,2019,133 500 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,Sedan,,,Da
412,Audi SQ5 3.0 TDI quattro tiptronic,18990,Audi,SQ5,2016,298 000 km,Diesel,313 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
413,Volvo XC 60 T5 AWD R-Design,30449,Volvo,XC 60,2019,166 400 km,Benzina,250 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
414,Suzuki Vitara 1.4 Boosterjet Allgrip Automatik S,16750,Suzuki,Vitara,2017,85 921 km,Benzina,140 CP,1 373 cm3,4x4 (manual),Euro 6,Automata,SUV,Germania,Da,Da
415,Renault Scenic 1.9dCi Privilege,4997,Renault,Scenic,2010,206 800 km,Diesel,130 CP,1 870 cm3,,,Manuala,Monovolum,,,
416,Toyota Auris 1.8 L VVT-i Hybrid Luna,17290,Toyota,Auris,2018,125 574 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
417,BMW M8 M850i xDrive AT,107100,BMW,M8,2022,13 900 km,Benzina,530 CP,4 395 cm3,4x4 (automat),Euro 6b,Automata,Coupe,Romania,,Da
418,Lexus Seria NX 300h AWD Executive Plus,30285,Lexus,Seria NX,2018,98 196 km,Hibrid,155 CP,2 494 cm3,4x4 (automat),,Automata,SUV,,,
419,Renault Megane TCe GPF Zen,12852,Renault,Megane,2018,79 964 km,Benzina,116 CP,1 332 cm3,Fata,Euro 6,Manuala,Sedan,,,
420,Nissan Juke 1.6 Acenta,8990,Nissan,Juke,2011,72 933 km,Benzina,117 CP,1 598 cm3,Fata,Euro 5,Manuala,SUV,Germania,,Da
421,Volkswagen Passat Variant 2.0 TDI DPF Comfortline,8990,Volkswagen,Passat,2012,234 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
422,BMW Seria 5 520d Touring Sport-Aut.,9000,BMW,Seria 5,2011,311 700 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Olanda,,
423,Volkswagen Polo 1.4 TDI Blue Motion,6499,Volkswagen,Polo,2014,236 102 km,Diesel,75 CP,1 422 cm3,Fata,Euro 6,Manuala,Compacta,Olanda,,Da
424,Ford Mondeo 2.0 TDCi Powershift Titanium,18990,Ford,Mondeo,2018,43 523 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
425,Mercedes-Benz E,57999,Mercedes-Benz,E,2017,90 000 km,Benzina,450 CP,2 996 cm3,4x4 (automat),Euro 6,Automata,Coupe,,Da,Da
426,BMW X3 xDrive30i AT xLine,24990,BMW,X3,2019,91 000 km,Benzina,252 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Statele Unite ale Americii,Da,
427,Peugeot 508 BlueHDi 120 EAT6 Stop&Start Allure,8390,Peugeot,508,2017,235 450 km,Diesel,120 CP,1 560 cm3,Fata,,Automata,Sedan,,,
428,Opel Astra 1.7 CDI Cosmo,5998,Opel,Astra,2010,219 200 km,Diesel,80 CP,1 686 cm3,Fata,Euro 5,Manuala,Compacta,,,
429,BMW Seria 3 328i Sport-Aut.,13490,BMW,Seria 3,2012,210 852 km,Benzina,245 CP,1 997 cm3,Spate,Euro 5,Automata,Sedan,Germania,Da,Da
430,Renault Talisman ENERGY dCi 160 EDC INITIALE PARIS,16999,Renault,Talisman,2017,178 000 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6b,Automata,Sedan,Italia,Da,Da
431,Mercedes-Benz GLE Coupe 450 d 4Matic 9G-TRONIC AMG Line Advanced Plus,119499,Mercedes-Benz,GLE Coupe,2023,6 000 km,Diesel,367 CP,2 989 cm3,,Euro 6,Automata,SUV,,,Da
432,Volvo XC 60 Recharge T8 AWD AT Ultimate Bright,59000,Volvo,XC 60,2021,20 900 km,Hibrid,310 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
433,Skoda RAPID 1.6 TDI Ambition,12257,Skoda,RAPID,2019,30 000 km,Diesel,116 CP,1 596 cm3,Fata,,Manuala,Compacta,Romania,Da,
434,Mercedes-Benz G 350 d SW Long,89599,Mercedes-Benz,G,2017,73 000 km,Diesel,245 CP,2 987 cm3,,,Automata,SUV,,,Da
435,Porsche Boxster,108035,Porsche,Boxster,2022,8 650 km,Benzina,400 CP,3 995 cm3,,Euro 6,Automata,Cabrio,,,Da
436,Audi Q5 40 TDI quattro S tronic edition one,61500,Audi,Q5,2021,27 480 km,Diesel,204 CP,1 968 cm3,,Euro 6,Automata,SUV,,,Da
437,Audi A7 50 TDI quattro tiptronic,49500,Audi,A7,2019,124 600 km,Diesel,286 CP,2 967 cm3,,Euro 6,Automata,Sedan,,,Da
438,Toyota RAV4 2.5 Hybrid VVT-iE 4x4 Adventure,52250,Toyota,RAV4,2023,10 km,Hibrid,178 CP,2 487 cm3,,Euro 6,Automata,SUV,,Da,Da
439,Volvo XC 60 B5 MHEV AWD Inscription,47000,Volvo,XC 60,2020,70 000 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
440,Ford Mondeo 2.0 HEV Titanium,21896,Ford,Mondeo,2022,73 051 km,Hibrid,187 CP,1 999 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
441,Volkswagen Touareg 3.0 V6 TDI 4Motion DPF Automatik R-Line,64300,Volkswagen,Touareg,2018,32 200 km,Diesel,286 CP,2 967 cm3,,Euro 6,Automata,SUV,,,Da
442,Renault Scenic ENERGY TCe 130 BOSE EDITION,6000,Renault,Scenic,2013,278 000 km,Benzina,132 CP,1 197 cm3,Fata,Euro 5b,Manuala,Monovolum,Olanda,,Da
443,Hyundai KONA 1.0 T-GDI 2WD Luxury +,15000,Hyundai,KONA,2018,17 000 km,Benzina,120 CP,998 cm3,Fata,,Manuala,SUV,Coreea de Sud,Da,Da
444,Toyota Auris 1.8 VVT-i Hybrid Automatik Design Edition,16499,Toyota,Auris,2017,139 900 km,Hibrid,99 CP,1 798 cm3,,,Automata,Combi,Italia,Da,Da
445,Ford Puma 1.5 EcoBlue Titanium,14990,Ford,Puma,2021,117 170 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
446,Volkswagen Tiguan 2.0 TDI DPF DSG Comfortline,18999,Volkswagen,Tiguan,2018,183 298 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,SUV,Olanda,,Da
447,Peugeot 508 SW e-HDi 115 Stop&Start Access,5999,Peugeot,508,2013,269 098 km,Diesel,115 CP,1 560 cm3,Fata,,Manuala,Combi,,,
448,Mercedes-Benz C AMG 63 S Coupe AMG Speedshift MCT 9G,94999,Mercedes-Benz,C,2022,31 300 km,Benzina,510 CP,3 982 cm3,,,Automata,Coupe,,,
449,Dacia Logan,9950,Dacia,Logan,2019,64 251 km,Benzina,90 CP,898 cm3,Fata,,Manuala,Sedan,Romania,Da,
450,BMW X5 xDrive45e xLine,75899,BMW,X5,2022,23 300 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
451,Audi A6,34990,Audi,A6,2019,98 082 km,Hibrid,230 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Romania,Da,Da
452,Mercedes-Benz GLE 400 d 4MATIC,77999,Mercedes-Benz,GLE,2021,42 500 km,Diesel,330 CP,2 925 cm3,,Euro 6,Automata,SUV,,,Da
453,Ford Mondeo 2.2 TDCi Titanium S,4289,Ford,Mondeo,2008,229 000 km,Diesel,175 CP,2 179 cm3,Fata,Euro 4,Manuala,Combi,Olanda,Da,Da
454,BMW Seria 5 520d Aut. M Sport Edition,33558,BMW,Seria 5,2019,122 000 km,Diesel,190 CP,1 995 cm3,Spate,Euro 6,Automata,Sedan,Germania,Da,Da
455,Peugeot 308 PureTech S&S EAT8 GT Pack,28499,Peugeot,308,2022,8 126 km,Benzina,130 CP,1 199 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
456,Volkswagen Passat Variant 2.0 TDI BlueMotion Technology Comfortline DSG,8300,Volkswagen,Passat,2013,293 000 km,Diesel,170 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,,,
457,Mercedes-Benz V 250 (BlueTEC) d kompakt 4Matic 7G-TRONIC Edition,58970,Mercedes-Benz,V,2019,84 600 km,Diesel,190 CP,2 143 cm3,,Euro 6,Automata,Monovolum,,,Da
458,Dacia Logan 1.0 SCe Ambiance,6390,Dacia,Logan,2018,120 900 km,Benzina,73 CP,998 cm3,Fata,,Manuala,Sedan,,,
459,Toyota Hilux 4x4 Double Cab,17999,Toyota,Hilux,2016,250 000 km,Diesel,144 CP,2 494 cm3,4x4 (manual),Euro 6,Manuala,SUV,Spania,,Da
460,Audi e-tron 55 quattro S line,43435,Audi,e-tron,2020,63 800 km,Electric,408 CP,,4x4 (automat),Euro 6,Automata,SUV,Germania,,Da
461,Renault Talisman Grandtour ENERGY dCi 160 EDC INTENS,11990,Renault,Talisman,2016,218 401 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,,Da,Da
462,Toyota Aygo 1.0 X,5490,Toyota,Aygo,2015,167 359 km,Benzina,69 CP,998 cm3,Fata,Euro 6,Manuala,Masina mica,Romania,,Da
463,Volkswagen Tiguan 2.0 TDI SCR 4MOTION (BlueMotion Techn.) DSG Highline,21000,Volkswagen,Tiguan,2018,231 115 km,Diesel,240 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
464,BMW Seria 5 530d xDrive Touring Aut. Luxury Line,29900,BMW,Seria 5,2017,200 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,Combi,Germania,,Da
465,Audi A6 2.0 TDI DPF Avant,4999,Audi,A6,2008,202 000 km,Diesel,140 CP,1 968 cm3,Fata,Euro 4,Manuala,Combi,Germania,Da,Da
466,Mercedes-Benz CLA 250 e Coupe,44119,Mercedes-Benz,CLA,2021,36 000 km,Hibrid,160 CP,1 332 cm3,Fata,Euro 6,Automata,Coupe,Romania,Da,
467,Audi A4 1.8 TFSI Attraction,10699,Audi,A4,2014,258 900 km,Benzina,170 CP,1 798 cm3,Fata,Euro 6,Manuala,Sedan,Germania,Da,Da
468,BMW X6 xDrive30d,33999,BMW,X6,2017,189 000 km,Diesel,258 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Franta,Da,Da
469,BMW Seria 3 320d xDrive GT,13990,BMW,Seria 3,2014,225 000 km,Diesel,184 CP,1 995 cm3,4x4 (manual),Euro 5,Manuala,Sedan,Austria,,
470,Mercedes-Benz GLA 200 (CDI) d 7G-DCT Urban,16990,Mercedes-Benz,GLA,2015,212 000 km,Diesel,136 CP,2 143 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
471,Mercedes-Benz GLE Coupe 350 d 4Matic 9G-TRONIC AMG Line,37499,Mercedes-Benz,GLE Coupe,2015,138 474 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
472,Ford Focus,15101,Ford,Focus,2019,63 470 km,Benzina,125 CP,999 cm3,,Euro 6,Automata,Compacta,Romania,Da,
473,Toyota Land Cruiser,145000,Toyota,Land Cruiser,2022,5 000 km,Diesel,309 CP,3 346 cm3,4x4 (automat),,Automata,SUV,,Da,Da
474,Jeep Wrangler 3.6 V6 AT Rubicon,36999,Jeep,Wrangler,2018,48 055 km,Benzina,284 CP,3 604 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
475,Ford Fiesta,14500,Ford,Fiesta,2019,25 751 km,Benzina,101 CP,998 cm3,Fata,Euro 6,Automata,Masina de oras,Romania,Da,
476,Bentley Continental,70999,Bentley,Continental,2010,32 282 km,Benzina,610 CP,5 998 cm3,,,Automata,Coupe,,,
477,Land Rover Discovery 4 3.0 L SDV6 HSE Aut.,16499,Land Rover,Discovery,2011,231 000 km,Diesel,256 CP,2 993 cm3,4x4 (automat),Euro 5,Automata,SUV,,,Da
478,Audi A4 Allroad quattro 2.0 TDI S tronic,12750,Audi,A4 Allroad,2016,310 000 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,Italia,Da,Da
479,BMW X5 xDrive30d,51990,BMW,X5,2019,100 000 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
480,GMC Sierra,40999,GMC,Sierra,2017,8 800 km,Benzina,365 CP,5 967 cm3,,,Automata,SUV,,,
481,Mercedes-Benz EQA 250,51912,Mercedes-Benz,EQA,2023,8 km,Electric,190 CP,,Fata,,Automata,SUV,,,
482,Dacia Duster 1.5 Blue dCi 4WD Comfort,14850,Dacia,Duster,2021,107 708 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
483,Audi A6 3.0 TFSI quattro Stronic,17850,Audi,A6,2012,202 081 km,Benzina,300 CP,2 995 cm3,4x4 (automat),Euro 5,Automata,Sedan,Germania,,
484,BMW X3 xDrive20i AT xLine,39500,BMW,X3,2020,35 400 km,Benzina,184 CP,1 998 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
485,Volvo XC 60 D5 AWD Geartronic Inscription,31892,Volvo,XC 60,2019,139 500 km,Diesel,235 CP,1 969 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,Da,Da
486,Toyota Highlander 2.5 L Hybrid Dynamic Force 248CP Luxury Pearly,66950,Toyota,Highlander,2023,20 km,Hibrid,190 CP,2 487 cm3,,Euro 6,Automata,SUV,,Da,Da
487,Ford Focus 1.0 EcoBoost Start-Stopp-System Titanium,8499,Ford,Focus,2015,153 383 km,Benzina,125 CP,998 cm3,Fata,Euro 5,Manuala,Combi,Germania,Da,
488,Mercedes-Benz GLC 220 d 4MATIC,25590,Mercedes-Benz,GLC,2015,215 000 km,Diesel,170 CP,2 143 cm3,4x4 (automat),,Automata,SUV,Germania,,
489,Nissan Qashqai,6199,Nissan,Qashqai,2010,199 000 km,Diesel,106 CP,1 461 cm3,,,Manuala,SUV,,,Da
490,Skoda Superb,17489,Skoda,Superb,2018,174 500 km,Diesel,149 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Romania,Da,Da
491,Audi Q3,46989,Audi,Q3,2021,23 835 km,Diesel,200 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
492,Ford Kuga 2.0 TDCi 4WD Powershift Vignale,23690,Ford,Kuga,2019,73 609 km,Diesel,180 CP,1 997 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
493,Mercedes-Benz GLA 250 e,55920,Mercedes-Benz,GLA,2023,3 088 km,Hibrid,160 CP,1 332 cm3,Fata,,Automata,SUV,,,
494,Audi Q5 2.0 TDI quattro S tronic,35587,Audi,Q5,2019,139 101 km,Diesel,190 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
495,Ford Focus,3499,Ford,Focus,2009,199 000 km,Diesel,100 CP,1 560 cm3,,,Manuala,Combi,,Da,Da
