,title,price,make,model,year,mileage,fuel_type,engine_power,engine_capacity,transmission,pollution_standard,gearbox,body_type,country_origin,original_owner,no_accident
420,Audi Q8,89988,Audi,Q8,2023,48 km,Hibrid,340 CP,2 995 cm3,4x4 (automat),,Automata,SUV,,,
421,Mercedes-Benz C 250 d 4MATIC Aut.,20950,Mercedes-Benz,C,2015,178 519 km,Diesel,204 CP,2 143 cm3,4x4 (automat),,Automata,Sedan,,,Da
422,BMW Seria 5,12850,BMW,Seria 5,2012,198 047 km,Diesel,218 CP,1 995 cm3,Spate,,Automata,Sedan,,,Da
423,Audi A4,12900,Audi,A4,2014,148 000 km,Diesel,204 CP,2 967 cm3,Fata,Euro 6,Automata,Combi,Germania,,Da
424,Toyota RAV4,27149,Toyota,RAV4,2018,50 460 km,Hibrid,,,4x4 (automat),,Automata,SUV,,,Da
425,"Dacia Duster 1.5 Blue dCi 4WD Prestige jante 17""",16649,Dacia,Duster,2018,74 264 km,Diesel,115 CP,1 461 cm3,4x4 (manual),,Manuala,SUV,,,Da
426,Skoda Karoq 2.0 TDI 4X4 DSG Sportline,38958,Skoda,Karoq,2023,6 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
427,Audi Q2 1.4 TFSI Cylinder on demand S tronic sport,19999,Audi,Q2,2017,121 657 km,Benzina,150 CP,1 395 cm3,Fata,,Automata,SUV,,,
428,Honda CR-V 1.6 A/T 4WD Lifestyle,18500,Honda,CR-V,2017,113 337 km,Diesel,160 CP,1 597 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
429,Mercedes-Benz A,46410,Mercedes-Benz,A,2022,6 000 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6,Automata,Compacta,,,
430,Toyota Camry 2.5 Hybrid Business,36057,Toyota,Camry,2022,1 km,Hibrid,178 CP,2 487 cm3,Fata,Euro 6,Automata,Sedan,Japonia,Da,Da
431,Mercedes-Benz B 180 CDI (BlueEFFICIENCY),8999,Mercedes-Benz,B,2011,198 000 km,Diesel,109 CP,1 796 cm3,Fata,Euro 5,Manuala,Monovolum,Italia,Da,Da
432,Renault Kadjar,17250,Renault,Kadjar,2020,113 501 km,Diesel,116 CP,1 461 cm3,Fata,,Automata,SUV,,,
433,Audi A8 3.0 TDI DPF quattro tiptronic,36500,Audi,A8,2016,91 000 km,Diesel,262 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,,,Da
434,Smart Fortwo 60 kW electric drive,13600,Smart,Fortwo,2020,18 162 km,Electric,82 CP,,Spate,,Automata,Coupe,,,Da
435,Audi A6 Avant 3.0 TDI quattro Stronic,10490,Audi,A6,2012,290 000 km,Diesel,204 CP,2 967 cm3,4x4 (automat),Euro 5,Automata,Combi,Germania,Da,
436,Mercedes-Benz S,284999,Mercedes-Benz,S,2023,100 km,Benzina,802 CP,3 982 cm3,4x4 (automat),,Automata,Sedan,Germania,Da,Da
437,Volvo V40 Cross Country T5 AWD Geartronic Summum,20999,Volvo,V40,2016,97 000 km,Benzina,245 CP,1 969 cm3,,,Automata,Compacta,,,
438,Mercedes-Benz V,113284,Mercedes-Benz,V,2023,,Diesel,190 CP,1 950 cm3,4x4 (automat),Euro 6b,Automata,Monovolum,,,Da
439,Opel Movano,7200,Opel,Movano,2016,550 543 km,Diesel,163 CP,2 299 cm3,Fata,,Manuala,SUV,,,
440,Ford F150,72500,Ford,F150,2017,45 000 km,Benzina,450 CP,3 496 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
441,Dacia Duster 1.5 Blue dCi 4WD Comfort,16890,Dacia,Duster,2019,66 854 km,Diesel,115 CP,1 461 cm3,4x4 (automat),Euro 6,Manuala,SUV,Romania,Da,Da
442,BMW Seria 5 520d Touring Aut.,10499,BMW,Seria 5,2013,187 900 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Combi,Germania,,
443,Opel Corsa,1590,Opel,Corsa,2006,137 000 km,Benzina,85 CP,1 229 cm3,Fata,Euro 4,Manuala,Masina mica,Germania,,
444,Mercedes-Benz GLC Coupe 220 d 4MATIC,44900,Mercedes-Benz,GLC Coupe,2020,40 749 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,SUV,,,
445,Mazda CX-3 SKYACTIV-D 105 FWD Exclusive-Line,11500,Mazda,CX-3,2017,215 000 km,Diesel,105 CP,1 499 cm3,Fata,Euro 6,Manuala,Masina mica,Germania,Da,Da
446,Dacia Duster 1.5 dCi 4x4 Ambiance,7900,Dacia,Duster,2014,197 000 km,Diesel,110 CP,1 461 cm3,4x4 (automat),,Manuala,SUV,,,
447,BMW X3 xDrive20d,6790,BMW,X3,2010,240 000 km,Diesel,177 CP,1 995 cm3,,,Manuala,SUV,,,
448,Land Rover Range Rover,39500,Land Rover,Range Rover,2017,99 000 km,Benzina,510 CP,5 000 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,
449,Volkswagen Golf 1.4 Trendline,4990,Volkswagen,Golf,2009,192 000 km,Benzina,80 CP,1 390 cm3,Fata,Euro 5,Manuala,Compacta,Germania,Da,Da
450,BMW X1 xDrive23d Aut. M Sportpaket,44900,BMW,X1,2023,6 100 km,Diesel,197 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,
451,Toyota Yaris,6950,Toyota,Yaris,2011,174 000 km,Benzina,101 CP,1 329 cm3,Fata,Euro 5,Automata,Masina de oras,Germania,Da,Da
452,Opel Vivaro 1.6 CDTI Crew Van L1H1 2.7 t,16060,Opel,Vivaro,2019,148 807 km,Diesel,120 CP,1 598 cm3,Fata,,Manuala,Monovolum,Franta,Da,Da
453,BMW Seria 7 750i xDrive,36999,BMW,Seria 7,2016,170 000 km,Benzina,450 CP,4 395 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
454,Volkswagen Tiguan 2.0 TDI 4Mot DSG Comfortline,22990,Volkswagen,Tiguan,2019,105 335 km,Diesel,150 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
455,Volkswagen Passat 2.0 TDI DSG Highline,17290,Volkswagen,Passat,2016,109 000 km,Diesel,150 CP,1 968 cm3,Fata,Euro 6,Automata,Sedan,Germania,,
456,Land Rover Range Rover Velar,46000,Land Rover,Range Rover Velar,2019,82 000 km,Diesel,241 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,
457,Volkswagen Tiguan 2.0 TDI DPF 4Motion Trend&Fun,6500,Volkswagen,Tiguan,2008,207 847 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Romania,Da,Da
458,Renault Talisman Grandtour ENERGY dCi 160 EDC INTENS,14000,Renault,Talisman,2017,180 000 km,Diesel,160 CP,1 598 cm3,Fata,Euro 6,Automata,Combi,Germania,,
459,Kia Niro 1.6 GDI PHEV 2WD Aut. Vision,19450,Kia,Niro,2019,45 000 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
460,Volkswagen Passat Variant 2.0 TDI Comfortline DPF,3400,Volkswagen,Passat,2010,349 836 km,Diesel,110 CP,1 968 cm3,Fata,Euro 5,Manuala,Combi,Romania,,Da
461,Land Rover Range Rover Evoque,18975,Land Rover,Range Rover Evoque,2013,160 000 km,Diesel,190 CP,2 179 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
462,Renault Clio,8748,Renault,Clio,2019,82 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,Da
463,Ford Focus 1.6 TDCi DPF Trend,6190,Ford,Focus,2013,231 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,,
464,Kia Niro 1.6 GDI PHEV 2WD Aut. Vision,19450,Kia,Niro,2019,45 000 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
465,Land Rover Range Rover Evoque,18975,Land Rover,Range Rover Evoque,2013,160 000 km,Diesel,190 CP,2 179 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
466,Renault Clio,8748,Renault,Clio,2019,82 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,Da,Da
467,Ford Focus 1.6 TDCi DPF Trend,6190,Ford,Focus,2013,231 000 km,Diesel,115 CP,1 560 cm3,Fata,Euro 5,Manuala,Combi,Germania,,
468,Volkswagen Tiguan 2.0 TDI 4Motion Track & Style,6690,Volkswagen,Tiguan,2007,214 000 km,Diesel,140 CP,1 968 cm3,4x4 (automat),Euro 4,Manuala,SUV,Germania,,
469,Iveco Massif,26000,Iveco,Massif,2019,95 200 km,Diesel,150 CP,2 998 cm3,,,Manuala,Combi,,,
470,Toyota Auris 1.8 VVT-i Hybrid Automatik Life Plus,14290,Toyota,Auris,2016,166 472 km,Hibrid,99 CP,1 798 cm3,Fata,Euro 6,Automata,Combi,Italia,Da,Da
471,Toyota Corolla 1.8 HSD Business,16990,Toyota,Corolla,2019,83 460 km,Hibrid,98 CP,1 798 cm3,,,Automata,Compacta,,,
472,Dacia Sandero Stepway dCi 90 Ambiance,5999,Dacia,Sandero Stepway,2013,303 000 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Masina de oras,Finlanda,,
473,Mercedes-Benz GLE Coupe 43 AMG 4MATIC,51000,Mercedes-Benz,GLE Coupe,2016,93 000 km,Benzina,367 CP,2 996 cm3,,,Automata,SUV,,,
474,BMW X5 xDrive45e,62500,BMW,X5,2021,74 000 km,Hibrid,286 CP,2 998 cm3,4x4 (automat),,Automata,SUV,,,
475,Jaguar XF E-Performance Aut. R-Sport,8500,Jaguar,XF,2017,203 798 km,Diesel,163 CP,1 999 cm3,,,Automata,Sedan,,,
476,Suzuki Vitara 1.4 Passion,15700,Suzuki,Vitara,2019,41 761 km,Benzina,140 CP,1 373 cm3,,,Manuala,SUV,,,
477,Mazda CX-3 CD105 4x4 AT Revolution Top,15500,Mazda,CX-3,2016,157 000 km,Diesel,105 CP,1 499 cm3,4x4 (automat),Euro 6,Automata,SUV,Japonia,Da,
478,BMW Seria 5 520d,15690,BMW,Seria 5,2011,127 524 km,Diesel,184 CP,1 995 cm3,Spate,Euro 5,Automata,Compacta,Germania,,
479,Skoda Kodiaq 1.5 TSI DSG Style,26000,Skoda,Kodiaq,2019,87 680 km,Benzina,150 CP,1 498 cm3,Fata,Euro 6,Automata,SUV,,,
480,Mazda CX-60 e-Skyactiv 3.3D AWD 8AT MHEV Takumi,61992,Mazda,CX-60,2023,2 km,Diesel,254 CP,3 283 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
481,Audi A4 Avant 2.0 40 TDI quattro S tronic S Line,31400,Audi,A4,2020,100 880 km,Diesel,190 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,,,
482,BMW X5 xDrive30d,64000,BMW,X5,2019,79 632 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,,,
483,Renault Kadjar 1.6 DCI 4X4 Zen,18199,Renault,Kadjar,2018,75 700 km,Diesel,130 CP,1 598 cm3,4x4 (automat),Euro 6,Manuala,SUV,Romania,Da,Da
484,BMW X3 xDrive20d Aut. M Sport Edition,27900,BMW,X3,2019,179 000 km,Diesel,190 CP,1 995 cm3,,,Automata,SUV,,,
485,Honda CR-V,41050,Honda,CR-V,2022,,Hibrid,184 CP,1 993 cm3,Fata,Euro 6,Automata,SUV,,,Da
486,Skoda Karoq 1.0 TSI DSG Ambition,19500,Skoda,Karoq,2018,67 116 km,Benzina,116 CP,999 cm3,Fata,Euro 6,Automata,SUV,,,
487,Ford C-Max 1.6 TDCi DPF Trend,5490,Ford,C-Max,2011,239 000 km,Diesel,115 CP,1 560 cm3,,,Manuala,Monovolum,,,
488,Dacia Spring Cargo Electric 45 (33kW),11450,Dacia,Spring,2021,6 000 km,Electric,45 CP,,,,Automata,Masina de oras,,,
489,Porsche Cayenne,20990,Porsche,Cayenne,2011,249 000 km,Hibrid,333 CP,2 995 cm3,,,Automata,SUV,,,
490,Volvo XC 60,39151,Volvo,XC 60,2020,40 079 km,Diesel,163 CP,1 969 cm3,Fata,Euro 6,Automata,SUV,,Da,Da
491,Mercedes-Benz CLA,40900,Mercedes-Benz,CLA,2020,99 800 km,Diesel,191 CP,1 950 cm3,Fata,Euro 6,Automata,Sedan,Germania,Da,Da
492,Renault Arkana E-Tech Hybrid Intens,26989,Renault,Arkana,2021,83 820 km,Hibrid,143 CP,1 598 cm3,Fata,,Automata,SUV,,,
493,Ford Focus 1.5 TDCi Trend,8489,Ford,Focus,2019,140 000 km,Diesel,120 CP,1 498 cm3,Fata,Euro 6,Manuala,Combi,Romania,Da,Da
494,BMW X3 xDrive20d AT MHEV,64299,BMW,X3,2023,1 km,Diesel,190 CP,1 995 cm3,4x4 (automat),,Automata,SUV,,,Da
495,Nissan Qashqai 1.3 l Mild-Hybrid X-Tronic N-Connecta,32400,Nissan,Qashqai,2022,10 km,Benzina,156 CP,1 332 cm3,Fata,Euro 6,Automata,SUV,Romania,Da,Da
496,Land Rover Range Rover Evoque 2.0 D150 R-Dynamic,18900,Land Rover,Range Rover Evoque,2016,196 000 km,Diesel,150 CP,1 999 cm3,4x4 (automat),Euro 6,Automata,SUV,Belgia,,Da
497,Ford Kuga 2.0 TDCi Titanium,8300,Ford,Kuga,2013,197 000 km,Diesel,140 CP,1 997 cm3,Fata,Euro 5,Manuala,SUV,,,Da
498,Renault Fluence,4690,Renault,Fluence,2011,177 250 km,Diesel,90 CP,1 461 cm3,Fata,Euro 5,Manuala,Sedan,Romania,Da,
499,Volkswagen Passat Variant 2.0 TSI DSG 4Motion Highline,26000,Volkswagen,Passat,2020,61 000 km,Benzina,280 CP,1 984 cm3,4x4 (automat),,Automata,Combi,,,
500,Audi A3 1.6 TDI Sportback (clean diesel) Ambiente,16500,Audi,A3,2018,179 000 km,Diesel,110 CP,1 598 cm3,Fata,,Manuala,Sedan,,,
501,BMW X5 xDrive30d xLine,56525,BMW,X5,2020,81 300 km,Diesel,265 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
502,Skoda Octavia Combi 2.0 TDI RS,14300,Skoda,Octavia,2016,154 000 km,Diesel,184 CP,1 968 cm3,Fata,Euro 5,Manuala,Combi,Germania,,Da
503,Dacia Duster,7550,Dacia,Duster,2013,222 082 km,Diesel,110 CP,1 461 cm3,4x4 (manual),Euro 5,Manuala,SUV,,,
504,Ford Mondeo,22000,Ford,Mondeo,2020,32 369 km,Diesel,150 CP,1 997 cm3,Fata,,Automata,Sedan,,,
505,Ford Mondeo 2.0 TDCi Powershift Titanium,21900,Ford,Mondeo,2020,51 475 km,Diesel,150 CP,1 997 cm3,Fata,Euro 6,Automata,Sedan,Romania,,
506,Volkswagen Golf 2.0 TDI Trendline 4Motion,8300,Volkswagen,Golf,2011,205 000 km,Diesel,140 CP,1 968 cm3,,,Manuala,Compacta,,,
507,Audi Q8 3.0 55 TFSI quattro Tiptronic,81400,Audi,Q8,2022,16 000 km,Benzina,340 CP,2 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Romania,Da,Da
508,Suzuki Vitara 1.6 DDiS (4x4) Allgrip Comfort,12999,Suzuki,Vitara,2016,162 000 km,Diesel,120 CP,1 598 cm3,4x4 (manual),Euro 6,Manuala,SUV,Germania,Da,Da
509,Audi A8 3.0 TDI DPF clean diesel quattro tiptronic,22900,Audi,A8,2014,212 800 km,Diesel,258 CP,2 967 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,,Da
510,Dacia Logan 0.9 TCe Laureate,9290,Dacia,Logan,2018,92 103 km,Benzina,90 CP,898 cm3,Fata,Euro 6,Manuala,Sedan,Romania,,Da
511,Volkswagen Golf,14990,Volkswagen,Golf,2019,154 500 km,Diesel,116 CP,1 968 cm3,Fata,Euro 6b,Automata,Combi,Spania,,Da
512,Ford Focus 1.0 EcoBoost Start Stop Titanium,7800,Ford,Focus,2015,170 000 km,Benzina,125 CP,999 cm3,Fata,,Manuala,Sedan,,,
513,Dacia Sandero Stepway,9500,Dacia,Sandero Stepway,2019,124 067 km,Benzina,90 CP,898 cm3,Fata,,Manuala,Compacta,,,
514,Renault Scenic BLUE dCi 120 EDC BLACK EDITION,15500,Renault,Scenic,2020,107 544 km,Diesel,120 CP,1 750 cm3,Fata,Euro 6,Automata,Monovolum,Germania,,
515,Hyundai IONIQ Hybrid 1.6 GDI Premium,16500,Hyundai,IONIQ,2016,138 800 km,Hibrid,105 CP,1 580 cm3,Fata,Euro 6,Automata,Compacta,Germania,,Da
516,Audi A4 Avant 2.0 TDI DPF multitronic Attraction,11200,Audi,A4,2015,229 000 km,Diesel,177 CP,1 968 cm3,Fata,Euro 5,Automata,Combi,Germania,,
517,Mercedes-Benz GLE,187276,Mercedes-Benz,GLE,2023,,Benzina,612 CP,3 982 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
518,Mercedes-Benz CLA,40889,Mercedes-Benz,CLA,2020,68 845 km,Diesel,191 CP,1 950 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
519,Mercedes-Benz GLE,107101,Mercedes-Benz,GLE,2022,1 km,Hibrid,333 CP,1 991 cm3,4x4 (automat),Euro 6b,Automata,SUV,,,Da
520,Volkswagen Polo,13900,Volkswagen,Polo,2021,58 747 km,Benzina,95 CP,999 cm3,Fata,,Manuala,Masina de oras,,,
521,BMW X5 xDrive30d AT MHEV,95999,BMW,X5,2023,1 km,Diesel,298 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,Da
522,Hyundai Tucson,17450,Hyundai,Tucson,2016,171 890 km,Diesel,141 CP,1 685 cm3,Fata,,Automata,SUV,Italia,,Da
523,Mercedes-Benz CLA,51679,Mercedes-Benz,CLA,2023,3 500 km,Benzina,163 CP,1 332 cm3,Fata,Euro 6b,Automata,Sedan,,,Da
524,Mercedes-Benz S 350 (BlueTEC) d L 4Matic 7G-TRONIC,16700,Mercedes-Benz,S,2011,304 000 km,Diesel,258 CP,2 987 cm3,4x4 (manual),Euro 5,Automata,Sedan,Germania,,Da
525,Opel Astra,1500,Opel,Astra,2004,228 000 km,Diesel,100 CP,1 686 cm3,Fata,Euro 4,Manuala,Compacta,Germania,,
526,Opel Antara 2.0 Enjoy Aut.,5400,Opel,Antara,2008,187 000 km,Diesel,150 CP,1 991 cm3,Fata,,Automata,SUV,,Da,Da
527,Mazda 3 G120 Challenge,12200,Mazda,3,2017,115 000 km,Benzina,120 CP,1 998 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,Da
528,Mercedes-Benz ML 63 AMG Aut,44950,Mercedes-Benz,ML,2014,124 965 km,Benzina,525 CP,5 461 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,
529,Volvo XC 90 T5 AWD 7 locuri Inscription,42900,Volvo,XC 90,2019,116 085 km,Benzina,250 CP,1 969 cm3,4x4 (automat),,Automata,SUV,,,
530,BMW Seria 4 430i AT,19999,BMW,Seria 4,2017,95 000 km,Benzina,252 CP,1 998 cm3,Spate,Euro 6,Automata,Cabrio,,,
531,Mercedes-Benz CLK,3250,Mercedes-Benz,CLK,2002,218 500 km,Benzina,163 CP,1 796 cm3,Spate,Euro 4,Automata,Coupe,Germania,,Da
532,Audi Q3 2.0 TDI Quattro S-Tronic,15250,Audi,Q3,2012,167 026 km,Diesel,177 CP,1 968 cm3,4x4 (automat),Euro 5,Automata,SUV,Germania,,Da
533,Mercedes-Benz GLE Coupe 350 de 4Matic 9G-TRONIC AMG Line,122189,Mercedes-Benz,GLE Coupe,2023,50 km,Hibrid,333 CP,1 993 cm3,4x4 (automat),Euro 6d,Automata,SUV,Ungaria,Da,Da
534,Volkswagen Passat Alltrack 2.0 biTDI 4Mot DSG,26500,Volkswagen,Passat Alltrack,2020,370 000 km,Diesel,240 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Combi,,,
535,BMW Seria 4 420d AT MHEV,53550,BMW,Seria 4,2022,4 605 km,Diesel,190 CP,1 995 cm3,,,Automata,Cabrio,Germania,Da,Da
536,Ford Mondeo 2.0 HEV Vignale,21182,Ford,Mondeo,2018,79 755 km,Hibrid,187 CP,1 999 cm3,Fata,Euro 6,Automata,Sedan,Franta,Da,Da
537,Nissan Qashqai 1.3 157CP 2WD N-Connecta,18950,Nissan,Qashqai,2020,52 182 km,Benzina,157 CP,1 332 cm3,Fata,Euro 6,Manuala,SUV,Romania,Da,Da
538,Toyota RAV4 Plug-in-Hybrid Style,51765,Toyota,RAV4,2021,10 km,Hibrid,185 CP,2 487 cm3,4x4 (automat),Euro 6,Automata,SUV,,,Da
539,Kia Sorento 2.2 CRDi AWD Aut. Platinum Edition,21990,Kia,Sorento,2018,116 000 km,Diesel,200 CP,2 199 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
540,Land Rover Range Rover Sport 3.0 I SDV6 HSE,31500,Land Rover,Range Rover Sport,2015,115 000 km,Diesel,292 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
541,Volkswagen Golf,5699,Volkswagen,Golf,2009,195 000 km,Benzina,80 CP,1 390 cm3,,,Manuala,Masina mica,,Da,Da
542,Skoda Fabia 1.9 D Comfort,999,Skoda,Fabia,2003,196 000 km,Diesel,64 CP,1 896 cm3,Fata,Euro 3,Manuala,Combi,Austria,Da,Da
543,Skoda Yeti,7499,Skoda,Yeti,2012,266 365 km,Diesel,110 CP,1 968 cm3,4x4 (automat),Euro 5,Manuala,SUV,Germania,,Da
544,Audi Q5 55 TFSI e quattro S tronic,41174,Audi,Q5,2020,66 500 km,Hibrid,252 CP,1 984 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
545,BMW X3 xDrive20d AT xLine,36414,BMW,X3,2019,90 300 km,Diesel,190 CP,1 995 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,,
546,Mitsubishi Outlander,22750,Mitsubishi,Outlander,2018,101 150 km,Hibrid,135 CP,2 360 cm3,4x4 (automat),,Automata,SUV,,,
547,Mercedes-Benz EQS,159044,Mercedes-Benz,EQS,2023,,Electric,333 CP,,4x4 (automat),,Automata,Sedan,,,Da
548,Opel Crossland 1.2 Start/Stop Edition,14958,Opel,Crossland,2022,1 km,Benzina,110 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,,Da
549,SsangYong Actyon Sports 4WD Sapphire,5290,SsangYong,Actyon,2007,164 000 km,Diesel,155 CP,1 998 cm3,,,Manuala,SUV,,,
550,Volkswagen Passat Variant 2.0 TDI Highline DPF,3000,Volkswagen,Passat,2007,250 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Combi,,,
551,Seat Tarraco,27250,Seat,Tarraco,2020,102 316 km,Diesel,150 CP,1 968 cm3,4x4 (automat),,Automata,SUV,,,
552,Opel Crossland 1.2 Start/Stop Edition,14958,Opel,Crossland,2022,1 km,Benzina,110 CP,1 199 cm3,Fata,Euro 6,Manuala,SUV,,,Da
553,Volkswagen Passat Variant 2.0 TDI Highline DPF,3000,Volkswagen,Passat,2007,250 000 km,Diesel,140 CP,1 968 cm3,Fata,,Manuala,Combi,,,
554,Ford Tourneo Connect,33863,Ford,Tourneo Connect,2023,,Diesel,122 CP,1 968 cm3,Fata,Euro 6d-Temp,Manuala,Monovolum,Polonia,,
555,Audi A6 2.0 40 TDI quattro S tronic Sport,36360,Audi,A6,2020,119 616 km,Diesel,204 CP,1 968 cm3,4x4 (automat),Euro 6,Automata,Sedan,Germania,Da,Da
556,Audi Q4,55692,Audi,Q4,2021,22 871 km,Electric,170 CP,,4x4 (automat),Euro 6,Automata,SUV,,,
557,Volkswagen Caravelle T6.1 2.0 TDI 150 kW LR Comfortline DSG 4M,62951,Volkswagen,Caravelle,2023,1 km,Diesel,204 CP,1 968 cm3,4x4 (automat),,Automata,Combi,,,Da
558,Mercedes-Benz V 250 (BlueTEC) d extralang 7G-TRONIC Avantgarde Edition,45990,Mercedes-Benz,V,2016,173 000 km,Diesel,190 CP,2 143 cm3,Spate,Euro 6d,Automata,Monovolum,,,Da
559,Renault Clio IV Energy dCi Life,8751,Renault,Clio,2016,50 485 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Masina de oras,Romania,,
560,Dacia Logan,7449,Dacia,Logan,2017,105 120 km,Diesel,75 CP,1 461 cm3,Fata,Euro 6,Manuala,Sedan,Romania,Da,
561,Mercedes-Benz GLS 400 d 4MATIC Aut.,104990,Mercedes-Benz,GLS,2021,54 000 km,Diesel,330 CP,2 925 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
562,Mercedes-Benz A,34899,Mercedes-Benz,A,2021,22 170 km,Hibrid,163 CP,1 332 cm3,,,Automata,Sedan,,Da,Da
563,Ford Tourneo Connect,37485,Ford,Tourneo Connect,2022,5 km,Diesel,120 CP,1 499 cm3,Fata,Euro 6,Automata,Monovolum,,,
564,BMW X6 xDrive30d,113988,BMW,X6,2023,1 km,Diesel,286 CP,2 993 cm3,4x4 (automat),,Automata,SUV,,,
565,Mercedes-Benz S 350 (BlueTEC) d 4Matic 7G-TRONIC,34990,Mercedes-Benz,S,2014,197 650 km,Diesel,258 CP,2 987 cm3,,,Automata,Sedan,,,
566,Skoda RAPID 1.2 TSI Ambition,6400,Skoda,RAPID,2014,131 350 km,Benzina,86 CP,1 197 cm3,Fata,Euro 5,Manuala,Sedan,,,
567,Skoda Superb 2.0 TDI DSG Style,16000,Skoda,Superb,2016,196 000 km,Diesel,150 CP,1 968 cm3,,,Automata,Sedan,,,
568,BMW XM,139200,BMW,XM,2023,16 500 km,Hibrid,585 CP,4 395 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
569,Mercedes-Benz GLC 250 d 4MATIC,25700,Mercedes-Benz,GLC,2016,250 000 km,Diesel,204 CP,2 143 cm3,4x4 (automat),,Automata,SUV,,,
570,Renault Megane Blue dCi Intens,11990,Renault,Megane,2019,177 000 km,Diesel,116 CP,1 461 cm3,,,Manuala,Compacta,,,
571,Mercedes-Benz A,19800,Mercedes-Benz,A,2016,116 024 km,Benzina,156 CP,1 595 cm3,Fata,Euro 6,Automata,Compacta,Romania,Da,Da
572,Mercedes-Benz GLE Coupe 350 d 4MATIC,59899,Mercedes-Benz,GLE Coupe,2018,58 754 km,Diesel,258 CP,2 987 cm3,4x4 (automat),Euro 6,Automata,SUV,,Da,Da
573,Mercedes-Benz C 220 d 4MATIC Aut,29900,Mercedes-Benz,C,2019,132 006 km,Diesel,194 CP,1 950 cm3,4x4 (automat),,Automata,Sedan,,,
574,Skoda Fabia 1.2 TSI Ambition,9200,Skoda,Fabia,2017,33 500 km,Benzina,90 CP,1 197 cm3,Fata,Euro 6,Manuala,Compacta,,,
575,Dacia Sandero Stepway TCe 90 MT6 Expression,12595,Dacia,Sandero Stepway,2023,8 km,Benzina,90 CP,999 cm3,Fata,,Manuala,Masina de oras,Romania,,Da
576,Dacia Duster 1.5 Blue dCi 4WD Comfort,15749,Dacia,Duster,2019,53 895 km,Diesel,115 CP,1 461 cm3,4x4 (manual),Euro 6,Manuala,SUV,Romania,Da,Da
577,BMW X6 xDrive40d,44998,BMW,X6,2019,122 367 km,Diesel,313 CP,2 993 cm3,4x4 (automat),Euro 6,Automata,SUV,Germania,Da,Da
578,Rolls-Royce Wraith Black Badge,249000,Rolls-Royce,Wraith,2017,98 000 km,Benzina,632 CP,6 592 cm3,Spate,Euro 6,Automata,Coupe,Austria,,
579,Hyundai KONA,24750,Hyundai,KONA,2019,58 648 km,Electric,136 CP,,Fata,Euro 6,Automata,SUV,Germania,Da,Da
